task_id,item_id,text_label,label_human,bucket,specialty,rate,is_duplicate,label_human_note,rater_id
task01_01462,sent_001945,من یک جلسه پیش ایشون رفتم ولی باز هم بااین حال از ایشون راضی هستم,,random,متخصص زنان و زایمان,5,0,,
task01_01463,sent_004914,به من 11 20 نوبت داده بودن ولی 12 30 اومدن از لحاظ برخورد خوب بودن برای مشکل شوره سر مراجعه کرده بودم دارم داروهاشونو استفاده می‌کنم دارو دست‌ساز نوشتن که می‌زنم یکم موهامو وز کرده و ریز مو گرفتم ولی می‌زارم بر پایه درمان چند هفته دیگه مشخص میشه درمان درست انجام‌شده یا خیر,,service_neg,متخصص پوست و مو,2.5,0,,
task01_01464,sent_007781,بنده تاندون انگشت دستم قطع‌شده دکتر ارفع خیلی خوب تشخیص دادن وعمل دستم انجام دادن بخاطر نامساعد بودن شرایط مالی اصلا هزینه‌ای هم ازم نگرفتن خدا رو شکر عملم خوب انجام شد و انگشت دستم خوب شدوحرکت می‌کند دستشون دردنکنه,,mid_neg,جراح ارتوپد,5,0,,
task01_01465,sent_002631,سه سال دکتر ارولژ می‌رفتم برای پروستات نتیجه نگرفتم اما ایشان بعد از نتیجه آزمایش برای‌ام ای ار و سپس بیوپسی فرستادن وتجویز دارو شب بیداری و تکرار ادرار کاملآ برطرف شد تخصص و انسانیت عالی,,mixed,"متخصص اورولوژی ، فلوشیپ سرطان های دستگاه ادراری و تناسلی",5,0,,
task01_01466,sent_001323,سلام من با مشکل پارگی تاندون شانه مواجه هستم و با مراجعه با ایشان دستورات لازم را فرمودند,,topup_pref,فلوشیپ جراحی آرتروسکوپی,2.5,0,,
task01_01467,sent_000172,مشکل شنوایی داشتم ولی نتیجه نگرفتم در حد ویزیت 135 تومن نیست,,high_neg,جراح و متخصص گوش و حلق و بینی,2.5,0,,
task01_01468,sent_004535,عالی بسیار کار بلد و با تجربه,,high_pos,متخصص گوش حلق و بینی,5,0,,
task01_01469,sent_002620,هذینه عمل چنده,,random,جراح گوش و حلق و بینی,5,0,,
task01_01470,sent_005920,درد در ناحیه کمر پا و لگن تحت درمانم,,rate_neg,متخصص مغز و اعصاب,2.5,0,,
task01_01471,sent_001089,التهاب ران ونواحی تناسلی داشتم ولی صد در صد خوب نشد دوباره باید رجوع کنم,,rate_neg,متخصص پوست و مو و زیبایی,2.5,0,,
task01_01472,sent_000028,فعلا در مرحله اولیه برای درمان هستیم وقت دهی منشی مطب به شدت بی‌نظم هست ساعت شش و نیم عصر وقت داشتیم ساعت یک ربع به نه شب نوبت مون شده,,service_neg,متخصص و جراح مغز اعصاب و ستون فقرات,2.5,0,,
task01_01473,sent_006650,خیلی دلسوز و مهربون در حدی که وقتی نگرانم میشه خودش تماس میگیره رفتارش خواهرانه هست,,mid_neg,جراح و متخصص زنان زایمان نازایی,5,0,,
task01_01474,sent_005023,قوز بینی شکل بینی راضیم ولی ولی سوراخهای بینیم تقارن دارن,,rate_neg,متخصص گوش و حلق وبینی,2.5,0,,
task01_01475,sent_000019,کمر درد تقریبا نتیجه‌بخش بود,,rate_neg,فلوشیپ جراحی لگن و زانو و متخصص ارتوپدی,2.5,0,,
task01_01476,sent_002891,عالی بود بی‌نظیر خیلی هزینه‌های معقول بود خیلی منصف هم بودند مطب صادقیه شون خیلی حرفه‌ای‌تر و مجهزتر بود,,mixed,متخصص مغز و اعصاب و ستون فقرات,5,0,,
task01_01477,sent_000725,اولش خوبه ولی وقت نداشته باشه اصلا بیمار براش مهم نیست و سرسری ویزیت میکنن,,high_neg,جراح و متخصص زنان و زایمان,2.5,0,,
task01_01478,sent_000325,دفع پروتئین و با دارو و رژیم برطرف گردید,,rate_neg,متخصص و جراح کلیه مجاری ادراری و تناسلی - ارولوژیست,2.5,0,,
task01_01479,sent_006573,عالی کار بلد تشخیص درست هزینه و وقت بیمار براشون مهمه,,mixed,متخصص جراحی استخوان و مفاصل (ارتوپدی),5,0,,
task01_01480,sent_003919,توسط دیگران معرفی‌شده,,mid_neg,متخصص مغز و اعصاب و ستون فقرات,5,0,,
task01_01481,sent_001600,مشکل پوستی و تا حدی رفع شد,,rate_neg,"متخصص پوست ، مو و زیبایی",2.5,0,,
task01_01482,sent_002596,واقعن بهترین دکتر هستن مهربان خوش‌اخلاق اولین ویزیت پام درمان شد هم تشخیصش عالی بود هم داروهایی که برام نوشتن خدا خیرش بده آرزوی سلامتی دارم برای این دکتر عزیز,,service_neg,جراح و متخصص استخوان و مفاصل - ارتوپدی,5,0,,
task01_01483,sent_006140,گردن درد با MRi تشخیص دیسک 5 و 6 بهبودی فعلا با مصرف دارو امکان‌پذیر هست,,rate_neg,"متخصص مغز و اعصاب (نورولوژی)، عضو انجمن صرع ایران",2.5,0,,
task01_01484,sent_002109,دیسک گردن و تنگی کانال دست,,topup_pref,متخصص جراحی استخوان و مفاصل ارتوپدی,2.5,0,,
task01_01485,sent_006403,مشکل عفونت ادراری داشتم و تحت درمان هستم و خیلی بهتر شدم با یک ویزیت,,topup_pref,متخصص جراحی کلیه و مجاری ادرار,5,0,,
task01_01486,sent_003473,برای مشکل زانو مراجعه کردم مطب بسیاار شلوغ بود و 5 ساعت منتظر موندم تا نوبتم بشه ساعت 6 30 وقت داشتم اما 11 30 شب ویزیت شدم فقط هم دو دقیقه برام وقت گذاشتن,,high_neg,فلوشیب زانو و آسیبهای ورزشی شانه و زانو,2.5,0,,
task01_01487,sent_006985,صبور و با تجربه,,rate_neg,جراح و متخصص زنان و زایمان و نازایی,2.5,0,,
task01_01488,sent_003741,بهترین دکتری که می‌شناسم با علم اگاه جوان با حوصله تشخصی درست معاینه با حوصله,,high_pos,متخصص جراحی مغز و اعصاب,5,0,,
task01_01489,sent_004588,مریضم بهتر شده,,rate_neg,متخصص و جراح گوش و حلق و بینی و سر و گردن,2.5,0,,
task01_01490,sent_006269,معطلی خیلی زیاد بود فعلا یه نوبت آزمایش نوشتن,,high_neg,"متخصص پوست ، مو و زیبایی",2.5,0,,
task01_01491,sent_004449,ایشان را آشنایان معرفی کرده‌اند,,rate_neg,"متخصص ارتوپدی ، جراحی آسیب های ورزشی شانه و زانو از فرانسه",2.5,1,,
task01_01492,sent_002145,در حال ویزیت هستیم,,topup_pref,جراح و متخصص زنان و زایمان و نازایی,5,0,,
task01_01493,sent_007181,فعلا نتیجه‌ای حاصل نشده,,rate_neg,جراح و متخصص ارتوپدی و فلوشیپ ارتوپدی کودکان,2.5,0,,
task01_01494,sent_001177,خیلی خیلی خیلی شلوغ بود حداقل دو ساعت زمان انتظار نیاز داشت واسه همین پشیمون شدم ولی نظری درمورد درمانشون ندارم,,high_neg,متخصص زنان و زایمان,2.5,0,,
task01_01495,sent_003811,با سلام من مشکل مینیسک داشتم که ایشون من رو عمل کردن خدا رو شکر الان شش ماه از عمل میگذره راضی هستم نکته‌ی مهم در مورد ایشون دانش وسوادی هست که دارند بسیار صبور هستن وبا این‌که من هزینه عمل برام دشوار بود هزینه بسیار کمی از من گرفتن همیشه ایشون رو دعا می‌کنم,,mid_neg,متخصص ارتوپدی - جراحیهای تخصصی زانو و لگن - تعویض مفصل,5,0,,
task01_01496,sent_006563,چیزی راجب بیماری نگفتن نوشتن‌ام آی را یعنی اگر تصویر برداری نبودی بعضی دکترها دکتر نبودن,,rate_neg,"فلوشیپ ستون فقرات و توانبخشی ، متخصص طب فیزیکی",2.5,0,,
task01_01497,sent_007077,درد دست هنوز یکباررفتم,,rate_neg,فلوشیپ جراحی شانه و آرنج,2.5,0,,
task01_01498,sent_002429,برای درمان صدای گوش سمت چپ مراجعه کردم بعد از چند جلسه ویزیت علت بیماری تشخیص داده نشد و درمانی صورت نگرفت,,service_neg,متخصص گوش و حلق و بینی و جراحی سر و گردن و جراحی زیبایی بینی,2.5,0,,
task01_01499,sent_002628,ایشون بهترین دکتری هستند که من تا الان دیدم جدا از طبابت و تشخیص درستشون وجدان کاریه ایشونو به شدت دوست دارم با تمام وجود دوست دارند بیمارشون نتیجه بگیره خدا بهشون توفیق روزافزون بده همچنین به منشی مهربونشون من عفونت قارچی طولانی مدت داشتم و خدارو شکر درمان شدم,,service_neg,متخصص زنان و زایمان,5,0,,
task01_01500,sent_003999,دکتر با تجربه و خوبی هستند,,rate_neg,متخصص گوش و حلق و بینی,2.5,0,,
task01_01501,sent_002769,خیلیی عالی با دانش بالا,,high_pos,بورد تخصصی ارتوپدی,5,0,,
task01_01502,sent_004931,دکتر بسیار باسواد و باشخصیت منشی هم بسیار عالی,,topup_pref,متخصص پوست و مو و زیبایی و لیزر,5,0,,
task01_01503,sent_005762,کک مک داشتم ولی چون ارثی بود نتیجه‌ای ندیدم,,topup_pref,"متخصص پوست ، مو و لیزر",2.5,0,,
task01_01504,sent_000437,سلام دوستان من از دکتر راضی بودم بنظرم مهارت دارند و یک امتیاز ویژه‌ای که دارند این هست که وقت دهی عالی هست و بدون معطلی ویزیت میشید خیلی ممنونم,,mixed,جراح استخوان و مفاصل و ستون فقرات,5,0,,
task01_01505,sent_005805,سرگیجه داشتم یکبار ویزیت شدم,,service_neg,جراح و متخصص گوش و حلق و بینی,2.5,0,,
task01_01506,sent_003976,برای دخترم مشکل ستون فقرات دارن مراجعه کردم,,random,متخصص جراحی مغز و اعصاب,5,0,,
task01_01507,sent_000897,دکتر خوبی هستن ولی اونجا حریم شخصی معنا نداره اتاقشون ورودی شیشه‌ای داره و با وجود بسته بودن در صدای بیماران به راحتی در محیط انتظار شنیده میشه کاش پزشک محیط بهتری رو در نظر میگرفتن,,high_neg,متخصص پوست و مو,2.5,1,,
task01_01508,sent_000909,کیست دست,,rate_neg,بورد تخصصی ارتوپدی,2.5,0,,
task01_01509,sent_007190,مراجعه کردم پزشک خوبی بودن,,rate_neg,متخصص جراحی استخوان و مفاصل (ارتوپدی),2.5,0,,
task01_01510,sent_004963,هنوزدرحال درمانم,,rate_neg,"جراح و متخصص زنان، زایمان",2.5,0,,
task01_01511,sent_006754,هنوز در حال درمان هستم برای سنگ کلیه,,rate_neg,فلوشیپ کلیه و مجاری ادراری تناسلی,2.5,0,,
task01_01512,sent_001951,هنو نتیج,,rate_neg,متخصص زنان زایمان و نازایی,2.5,0,,
